ticker,company,sector,meeting_year,form,filing_date,accession,n_words,n_sentences,theme_integrity_responsibility,theme_operational_excellence,theme_innovation_science,theme_people_talent,theme_diversity_inclusion,theme_customer_client_focus,theme_community_social_good,theme_environmental_stewardship,theme_leadership_governance,theme_human_progress_wellbeing,theme_profitable_growth,theme_heritage_longevity,theme_safety,dominant_theme_classical,dominant_theme_distinctive,tone_positive,tone_negative,tone_uncertainty,net_tone,avg_sentence_len,flesch_reading_ease,sim_to_prev,llm_themes,llm_dominant_theme,llm_stakeholder_orientation,llm_summary
META,Meta Platforms,Technology,2021,DEF 14A,2021-04-09,0001326801-21-000022,49413,2247,3.076,1.842,1.902,3.967,4.553,6.253,2.186,2.064,41.325,0.951,5.606,0.04,0.87,leadership_governance,customer_client_focus,8.136,2.105,8.621,0.589,21.99,30.6,0.9536,leadership_governance|environmental_stewardship|integrity_responsibility|innovation_science,leadership_governance,balanced,"Facebook emphasizes strong corporate governance with independent board oversight, environmental sustainability commitments, and responsible business practices across its operations and value chain."
META,Meta Platforms,Technology,2022,DEF 14A,2022-04-08,0001326801-22-000043,49188,2355,3.415,1.708,2.257,3.212,3.598,5.062,2.948,1.423,36.96,1.138,6.099,0.061,1.362,leadership_governance,customer_client_focus,7.929,3.111,9.169,0.436,20.89,29.7,0.9252,leadership_governance|profitable_growth,leadership_governance,balanced,Meta emphasizes strong independent board oversight and governance structures while highlighting how combined Chairman-CEO leadership with a powerful Lead Independent Director role supports effective decision-making and shareholder value creation.
META,Meta Platforms,Technology,2023,DEF 14A,2023-04-14,0001326801-23-000050,55651,2558,4.313,1.941,2.138,3.055,2.498,4.888,1.887,2.228,33.135,1.276,5.876,0.072,1.869,leadership_governance,customer_client_focus,8.733,2.965,9.254,0.493,21.76,27.9,0.9563,leadership_governance|integrity_responsibility,leadership_governance,balanced,"The company emphasizes strong corporate governance through independent board oversight, clear committee structures, and robust risk management to support long-term shareholder success while maintaining accountability and transparency."
META,Meta Platforms,Technology,2024,DEF 14A,2024-04-19,0001326801-24-000034,74616,3250,3.846,2.573,2.359,2.788,2.158,3.645,1.166,1.849,28.667,0.925,5.843,0.027,1.595,leadership_governance,integrity_responsibility,8.095,2.412,9.046,0.541,22.96,29.4,0.9372,leadership_governance|integrity_responsibility,leadership_governance,balanced,"The company emphasizes strong corporate governance through balanced leadership structures, independent board oversight, and rigorous committee oversight of financial, risk, and compliance matters."
MSFT,Microsoft,Technology,2016,DEF 14A,2015-10-19,0001206774-15-003229,30828,1582,3.374,5.969,2.66,2.433,2.238,6.131,0.519,0.714,44.797,0.519,7.785,0.162,0.032,leadership_governance,customer_client_focus,10.607,1.719,4.476,0.721,19.49,24.6,,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,shareholder_primacy,"Microsoft's governance framework emphasizes strong Board independence, oversight, accountability, and alignment with shareholder interests through robust corporate governance structures and risk management."
MSFT,Microsoft,Technology,2017,DEF 14A,2016-10-18,0001193125-16-740758,42407,1991,3.514,5.376,1.721,2.948,1.981,4.598,1.25,0.566,31.504,0.566,8.89,0.141,0.024,leadership_governance,operational_excellence,11.743,1.58,5.754,0.763,21.3,27.8,0.8858,leadership_governance|integrity_responsibility|profitable_growth|diversity_inclusion,leadership_governance,shareholder_primacy,"Microsoft emphasizes strong corporate governance, board independence, accountability, and shareholder returns as core to its leadership structure and long-term strategy."
MSFT,Microsoft,Technology,2018,DEF 14A,2017-10-16,0001193125-17-310951,49910,2159,3.326,6.812,1.162,3.847,2.144,4.829,0.641,0.561,29.393,0.561,6.932,0.06,0.04,leadership_governance,operational_excellence,10.579,1.162,6.532,0.802,23.12,28.5,0.9075,leadership_governance|integrity_responsibility|profitable_growth|diversity_inclusion,leadership_governance,balanced,"Microsoft emphasizes strong independent board governance, transparency, director diversity, and accountability mechanisms while balancing shareholder returns with responsible oversight and stakeholder engagement."
MSFT,Microsoft,Technology,2019,DEF 14A,2018-10-16,0001193125-18-300115,31574,1548,4.972,7.031,1.742,3.579,2.914,6.208,1.172,1.013,38.228,0.348,7.348,0.127,0.127,leadership_governance,operational_excellence,11.687,1.299,5.669,0.8,20.4,25.2,0.8968,leadership_governance|integrity_responsibility|diversity_inclusion|customer_client_focus|environmental_stewardship|people_talent|profitable_growth,leadership_governance,balanced,"Microsoft emphasizes strong corporate governance, board independence, and accountability to multiple stakeholders including shareholders, customers, employees, and society, while maintaining financial performance and trust through ethical practices and diversity."
MSFT,Microsoft,Technology,2020,DEF 14A,2019-10-16,0001193125-19-268531,34775,1878,4.17,5.895,1.294,5.464,4.083,5.665,0.863,0.834,43.968,0.604,7.62,0.144,0.144,leadership_governance,operational_excellence,11.186,1.524,4.601,0.76,18.52,28.1,0.9675,leadership_governance|diversity_inclusion|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Microsoft emphasizes strong independent board oversight, diverse director qualifications, rigorous governance practices, and alignment with shareholder long-term interests as core to accountability and value creation."
MSFT,Microsoft,Technology,2021,DEF 14A,2020-10-19,0001193125-20-272025,37045,1684,4.157,6.938,2.052,4.616,2.807,5.345,1.053,1.62,41.814,1.08,8.53,0.135,0.216,leadership_governance,operational_excellence,12.498,1.134,4.697,0.834,22.0,23.8,0.9872,leadership_governance|diversity_inclusion|integrity_responsibility|people_talent,leadership_governance,balanced,"Microsoft emphasizes strong corporate governance through board independence, rigorous oversight, director diversity and complementary expertise, and accountability mechanisms that serve both shareholder and broader stakeholder interests."
MSFT,Microsoft,Technology,2022,DEF 14A,2021-10-14,0001193125-21-298757,50209,2269,3.983,4.999,2.33,6.134,4.023,4.402,0.777,1.554,34.496,1.175,6.991,0.179,0.319,leadership_governance,people_talent,12.249,1.673,5.875,0.76,22.13,24.8,0.9515,leadership_governance|diversity_inclusion|people_talent|community_social_good|profitable_growth,leadership_governance,balanced,"Microsoft emphasizes strong independent Board governance, director diversity, and accountability for diversity and inclusion outcomes, while aligning executive compensation with long-term shareholder value creation and operational performance including community impact and employee well-being metrics."
MSFT,Microsoft,Technology,2023,DEF 14A,2022-10-27,0001193125-22-270484,44094,2063,4.309,5.806,2.608,4.672,4.445,5.965,0.748,3.356,39.416,1.247,7.28,0.249,0.272,leadership_governance,customer_client_focus,14.9,1.928,5.647,0.771,21.37,23.2,0.9576,leadership_governance|diversity_inclusion|environmental_stewardship|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Microsoft emphasizes strong corporate governance, board independence, and rigorous oversight of environmental, social, and governance matters alongside long-term shareholder value creation and stakeholder accountability."
MSFT,Microsoft,Technology,2024,DEF 14A,2023-10-19,0001193125-23-259247,48568,2302,4.756,5.415,2.224,4.324,2.986,6.053,0.741,2.635,36.506,1.256,6.877,0.268,0.226,leadership_governance,customer_client_focus,12.436,2.203,6.527,0.699,21.1,23.5,0.9809,leadership_governance|diversity_inclusion|integrity_responsibility|profitable_growth|community_social_good|environmental_stewardship|people_talent|safety,leadership_governance,balanced,"Microsoft emphasizes strong corporate governance, board independence, and diversity while advancing environmental, social, and shareholder value creation through rigorous oversight and accountability."
NVDA,NVIDIA,Technology,2016,DEF 14A,2016-04-07,0001045810-16-000229,63742,2141,2.024,5.02,0.784,4.032,2.196,3.577,0.235,0.031,16.143,0.047,4.722,0.094,0.016,leadership_governance,operational_excellence,7.844,1.082,8.911,0.757,29.77,29.8,,leadership_governance|integrity_responsibility|operational_excellence|people_talent|diversity_inclusion|profitable_growth,leadership_governance,balanced,"NVIDIA's proxy emphasizes strong corporate governance, board qualifications and oversight, director diversity and refreshment, while aligning executive compensation with shareholder interests and long-term company performance."
NVDA,NVIDIA,Technology,2017,DEF 14A,2017-04-07,0001045810-17-000063,27322,1258,4.172,4.795,1.903,2.489,3.44,4.319,0.329,0.073,26.206,0.183,6.222,0.22,0.0,leadership_governance,operational_excellence,9.736,1.135,6.515,0.791,21.72,35.1,0.7534,leadership_governance|integrity_responsibility|diversity_inclusion|operational_excellence|profitable_growth,leadership_governance,balanced,"NVIDIA prioritizes strong corporate governance through carefully selected directors with diverse skills and experience, while maintaining sound financial management and shareholder value creation through competitive compensation and performance accountability."
NVDA,NVIDIA,Technology,2018,DEF 14A,2018-04-06,0001045810-18-000047,59945,2085,2.035,4.921,0.751,3.987,1.902,3.57,0.25,0.033,16.432,0.05,4.621,0.067,0.017,leadership_governance,operational_excellence,8.391,1.168,8.808,0.756,28.75,30.5,0.764,leadership_governance|integrity_responsibility|people_talent|diversity_inclusion|innovation_science|profitable_growth,leadership_governance,balanced,"NVIDIA's Board prioritizes sound governance through diverse, qualified directors with integrity and expertise in innovation, technology, and talent management, while maintaining strong financial stewardship for shareholder value."
NVDA,NVIDIA,Technology,2019,DEF 14A,2019-04-12,0001045810-19-000070,27896,1245,3.334,5.485,1.541,2.617,3.119,3.083,0.323,0.215,27.567,0.108,7.456,0.143,0.0,leadership_governance,operational_excellence,9.966,1.255,6.811,0.776,22.41,34.1,0.7729,leadership_governance|integrity_responsibility,leadership_governance,balanced,"NVIDIA emphasizes strong, independent board governance with rigorous oversight, ethical conduct standards, and alignment of director interests with shareholders through stock ownership requirements and robust internal controls."
NVDA,NVIDIA,Technology,2020,DEF 14A,2020-04-29,0001045810-20-000055,59746,2051,2.042,5.122,0.736,4.201,1.875,3.448,0.184,0.1,16.553,0.067,5.071,0.084,0.017,leadership_governance,operational_excellence,8.185,1.222,8.72,0.74,29.13,30.3,0.7734,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"NVIDIA emphasizes strong, independent board governance with robust oversight structures, ethical conduct through its Code of Conduct, and alignment of director and executive interests with long-term shareholder value creation through equity ownership and performance metrics."
NVDA,NVIDIA,Technology,2021,DEF 14A,2021-04-23,0001045810-21-000052,30844,1367,3.534,5.35,3.08,5.123,3.891,3.566,0.875,0.875,26.358,0.584,6.095,0.13,0.13,leadership_governance,operational_excellence,11.153,1.07,6.582,0.825,22.56,32.0,0.777,operational_excellence|innovation_science|leadership_governance|profitable_growth,operational_excellence,shareholder_primacy,"The proxy foregrounds board expertise in operational excellence, innovation, and sound governance as the means to increase shareholder value."
NVDA,NVIDIA,Technology,2022,DEF 14A,2022-04-19,0001045810-22-000067,55837,1964,2.436,5.838,1.469,4.477,2.883,3.85,0.501,0.412,18.357,0.394,5.283,0.107,0.072,leadership_governance,operational_excellence,9.098,1.236,8.31,0.761,28.43,29.0,0.8501,leadership_governance|profitable_growth|people_talent|innovation_science,leadership_governance,balanced,"NVIDIA emphasizes strong board governance, emerging technology expertise, and operational excellence in leadership selection while supporting shareholder value creation through performance-based compensation and talent development."
NVDA,NVIDIA,Technology,2023,DEF 14A,2023-05-08,0001045810-23-000080,36786,1534,4.377,5.845,2.311,5.355,4.132,3.779,0.734,0.816,27.592,0.625,6.715,0.163,0.163,leadership_governance,operational_excellence,10.955,1.06,8.617,0.824,23.98,28.3,0.8225,leadership_governance|people_talent|innovation_science|operational_excellence,leadership_governance,balanced,"The proxy emphasizes strong corporate governance and board expertise in emerging technologies, innovation, and human capital management alongside operational and financial acumen to guide the company's strategic direction and create shareholder value."
NVDA,NVIDIA,Technology,2024,DEF 14A,2024-05-14,0001045810-24-000104,37537,1558,4.209,5.648,2.318,4.529,4.262,3.73,0.639,1.252,27.12,0.453,6.873,0.107,0.08,leadership_governance,operational_excellence,11.988,1.252,8.685,0.811,24.09,29.5,0.9716,leadership_governance|operational_excellence|innovation_science,leadership_governance,balanced,"The proxy emphasizes the board's expertise in corporate governance, operational excellence, and emerging technologies, with directors selected for their strategic leadership capabilities and financial acumen to guide the company's performance and shareholder value creation."
